o_inflation
107.01869543362189
107.01869543362189
107.01869543362189
105.84891286135158
105.84891286135158
105.84891286135158
105.84891286135158
107.01869543362189
106.57417805615917
106.57417805615917
105.40439548388886
105.40439548388886
105.40439548388886
105.40439548388886
108.82016059491818
108.82016059491818
107.65037802264786
107.65037802264786
107.65037802264786
107.65037802264786
107.01869543362189
