o_inflation
106.22786481870698
106.22786481870698
106.22786481870698
105.18988734892248
105.18988734892248
105.18988734892248
105.18988734892248
106.22786481870698
105.83343338018886
105.83343338018886
104.79545591040437
104.79545591040437
104.79545591040437
104.79545591040437
107.8263501221751
107.8263501221751
106.7883726523906
106.7883726523906
106.7883726523906
106.7883726523906
106.22786481870698
