c1
""
14.115346408652663
15.992123804524855
21.08599449046151
25.123023721340644
34.37608507365676
40.79053907759808
44.88989644771611
38.15437257164539
42.26823925913934
38.19499315298061
43.116314000400706
41.13146490010971
33.88961464772232
31.25589435406326
38.76318405987833
67.64732757193103
79.34508271974924
100
