lret_b,lret_o,lret_p
105.33295185319315,105.33295185319315,105.33295185319315
112.27988884668049,122.37491237791065,109.67052013163392
108.52644966514382,107.57213796311129,110.70373698334357
110.68499223370914,112.1882715292083,114.93607520418433
122.28910792609386,139.49474179503804,110.64356075914772
109.58435877312792,108.8307232013017,111.10536218375063
110.64162531620936,111.08082289144522,43.81643536968659
,,
,,
,,
,,
,,
