o_inflation
106.43928110099587
106.43928110099587
106.43928110099587
105.36606758416323
105.36606758416323
105.36606758416323
105.36606758416323
106.43928110099587
106.03145996459946
106.03145996459946
104.95824644776683
104.95824644776683
104.95824644776683
104.95824644776683
108.09202991691815
108.09202991691815
107.0188164000855
107.0188164000855
107.0188164000855
107.0188164000855
106.43928110099587
