lret_b,lret_o,lret_p
104.20129834072131,104.20129834072131,104.20129834072131
99.8131241351166,122.31965464109172,93.34356335435092
93.35242442550579,93.10780523256929,92.50607603444551
94.31949024322309,98.13294108377897,78.99125684975755
92.60775718811067,119.64968998434149,87.17506442371571
87.53051302190677,88.00902236030237,102.98671992991973
104.16154081701737,106.59333234091288,172.33055877400682
,,
,,
,,
,,
,,
