c1
24.199285476556174
29.43267789208448
30.926773974056587
31.823956729547476
35.1402829211595
41.152787021841824
42.19713370056213
41.52055420127721
51.07822004824695
60.56842269208603
68.20334610949699
68.74751966178474
64.94141385196369
69.62051392395908
69.06224529318112
71.46272079960991
75.90795793164355
90.54407769548959
100
