ltrd,lelc,lwtr,lind,Ntrd,Nelc,Nwtr,Nind,Nwhl,Dtrd,Delc,Dwtr,Dwhl,Dind,lret,lwhl,lagr,lmin,lcon,lman,Nman,Ncon,Nmin,Nret,Nagr,prognoz
102.68163743130941,104.29650713472536,101.8178315734571,88.85055409232076,9511445.846130067,74948.09622103068,12890.499105793475,874593.4055952069,9176213.428498233,119.8741902144178,104.4001943381162,104.73479489651787,120.50857507467234,115.62637433083188,100.93316417249542,102.75643223255008,105.10284947989985,102.07804793329063,112.85294943819163,102.1752136756017,370967.4308729357,215085.20608390708,415787.37939544703,335232.41763183393,18822.030189261808,оптимистичный
110.3420335273525,115.46315892018364,106.54238841669961,89.75166558455842,13250165.01900806,90345.25495825343,14384.115047948062,958242.336073501,12886329.509450521,126.25069107206042,104.4001943381162,104.73479489651787,126.98552166542126,122.07497364872417,103.58477067703464,110.58889500017428,105.12131812916157,110.70476222927392,115.14503843363295,105.99758997789915,393216.53632824094,247659.94321037343,460296.4297390586,363835.50955753896,20774.02204289414,оптимистичный
100.30620643223034,100.74620534576133,100.315715904867,86.4679531347424,16064174.569060212,95024.4472733495,15112.736541645523,964749.0074138811,15682558.601281922,120.8674395525512,104.4001943381162,104.73479489651787,121.32082535404012,116.43506968196697,100.10558096836218,100.31187093644958,105.13074534585188,98.6866269644899,111.56572984163576,101.8168785041205,400360.8030514359,276303.6231680338,454251.0205474502,381615.9677782895,22930.506939991206,оптимистичный
101.48948409086985,102.47053655762821,101.04527217505101,86.22848430077863,19966239.70553322,101656.6208961553,15993.742369140282,981627.9459955399,19564348.11586089,122.46636316343894,104.4001943381162,104.73479489651787,122.89258411817212,117.99994942155749,100.51230082037978,101.51326265589522,105.13299063086781,100.92505853187386,112.05554016190224,101.28975445905395,405524.4743610959,309613.51742784714,458453.1083691485,401891.58967232896,25311.39021429513,оптимистичный
103.6516724426855,107.71092504630143,103.26245542488172,110.81645884310053,2756506.5962250386,51560.46434094407,10040.694435224066,507049.38384154486,2484610.588416495,82.4942152484613,107.18126954748833,107.72734924669798,80.42840222143961,74.76312961019205,101.30279777028395,103.84827651162595,110.65505966939342,112.34236480790895,116.82983202262926,109.88691030993868,202917.98027587312,96096.92147568944,242530.2447895036,271896.00780854357,14673.988803580292,пессимистичный
102.08579033587655,103.18549228827423,101.34776651755732,100.377131401246,3041585.923813802,57023.56397370856,10962.356123221152,520833.9034501267,2746281.230689658,108.08757123280328,107.18126954748833,107.72734924669798,108.11911173244206,102.33264681443328,100.75541146890592,102.23137641060738,105.1205565807718,99.85481234428114,104.77759206524452,103.82020472217415,210669.86254051246,100688.04037105622,242178.1208126845,295304.6931241444,16682.535412850848,пессимистичный
100.87087398970078,101.4456192790304,100.61163458740252,98.69272139982367,3327613.848849785,61451.16499416318,11768.651806756869,528685.6277455257,3011349.450598852,108.45936305944502,106.22884653058006,106.70250186649932,108.64084115434306,102.85209281372569,100.31505945279473,100.93064013434059,105.10284947989985,99.73610567799328,104.76203090741873,101.54598377864772,213926.78444188827,105482.8359736002,241539.02650271732,316264.39825093315,18773.291544012653,пессимистичный
95.80581248985837,94.11558819206495,97.51033357090611,97.11999838570136,3335623.197382681,61437.586586141464,12244.807398499885,511336.1180686501,3003091.1300701476,104.62903120761233,106.22884653058006,106.70250186649932,104.39815222046182,99.58646102090823,98.48484451003277,95.52444944526488,105.12131812916157,94.25402795348585,103.20679716180472,98.16137005630692,209993.46252555997,108865.4565637927,227660.26155844872,332532.0673125336,21129.786134533715,пессимистичный
98.5028254311643,98.03523898366674,99.1687190320431,98.35620148323868,3478251.876042868,63982.14930054986,12956.904696365888,507670.462401817,3125162.7880026437,105.86084461910802,106.22884653058006,106.70250186649932,105.7600637605088,100.94241196247081,99.45736329514624,98.39712952135334,105.13074534585188,98.20054043338396,104.34886037503486,98.65440509950787,207167.80120244922,113599.86326639625,223563.60720245208,353089.08804022445,23784.20960512547,пессимистичный
99.65548894356158,99.7039873906314,99.87475848390834,99.12838514798942,3680421.552999968,67766.30681958036,13808.026408211606,509752.26449923957,3303930.38084156,106.17818884134408,106.22884653058006,106.70250186649932,106.11214674315148,101.29295400414118,99.87497390173144,99.63069095735227,105.13299063086781,99.39498189998785,104.70365954324913,99.42033615365484,205966.92435761035,118943.21407604408,222211.0069138372,376491.17215840815,26772.666055021982,пессимистичный
96.75064860538909,94.17892204034143,97.537129818522,88.24340362275132,4540567.601102337,67468.68561922749,14296.108402131673,562624.6660552508,4145440.2663262137,127.51424254551047,105.71453810144959,106.14908428119203,130.00071492291895,125.07697048646013,98.82012727010051,96.51482630938914,76.11670280391586,99.00055132237644,72.54755059382819,98.07102263282835,231598.5491518833,97946.34685709687,249261.32288200827,395127.3347761232,21700.08600792774,пессимистичный
