c1
121571.26721820474
140162.74179648273
150466.12869146164
161845.26592868494
173840.11880376426
185920.29177133937
199694.25415366705
109654.15177176683
156820.4330238603
176172.8157547395
198816.21868753465
228927.01142005748
255404.09109543206
286194.43387258315
77554.21425057088
81259.43823686888
85129.03780090342
87858.95336897446
91679.81657795815
95992.12301966058
79046.77748847229
