Nman,lman,lmanS,lamml
826.9498061922515,97.84688944257675,97.84688944257675,101.8730785578771
862.2223544689491,100.17562737360714,98.01873536466104,99.84721459539287
889.3724986869473,103.14885644953155,101.10515517481058,97.26068153949832
912.2708742435912,102.57466647444693,103.70827570903397,97.76019278232374
943.4034615762959,103.41264729716579,107.24747337695557,97.03119913843705
998.1824631528016,105.806529635261,113.47482970165716,94.9486634032851
975.345592204,97.71216480734554,110.87871261293793,101.9902810046346
