o_inflation
106.48535101870493
106.48535101870493
106.48535101870493
105.40445918225412
105.40445918225412
105.40445918225412
105.40445918225412
106.48535101870493
106.07461212085363
106.07461212085363
104.9937202844028
104.9937202844028
104.9937202844028
104.9937202844028
108.14992444683921
108.14992444683921
107.06903261038838
107.06903261038838
107.06903261038838
107.06903261038838
106.48535101870493
