lret_b,lret_o,lret_p
101.30279777028395,101.30279777028395,101.30279777028395
104.13868383985007,105.17037490820967,100.75541146890592
100.50738128132215,100.49864539021169,100.31505945279473
100.45295585682368,100.93316417249542,98.48484451003277
100.20135116618604,103.58477067703463,99.45736329514624
99.66087255290165,100.10558096836218,99.87497390173145
100.08196591258458,100.51230082037978,98.82012727010053
,,
,,
,,
,,
,,
