lamm_b,lamm_o,lamm_p
103.05519560334781,103.05519560334781,103.05519560334781
109.70564193428167,112.12506426364173,101.771518075301
101.18986161572766,101.16937504695944,100.73884702363424
101.06222836256214,102.18836656159485,96.44680356619952
100.47218932338704,108.40665824067175,98.72746076735838
99.20471103882558,100.24759829782867,99.7068008600824
100.19221854800863,101.20139844396162,97.23307633838427
,,
,,
,,
,,
,,
