lamm_b,lamm_o,lamm_p
90.70637656113942,90.70637656113942,90.70637656113942
102.59079730023895,113.47861523889733,96.87784474667573
96.28648716725898,95.94348652471407,99.79487588375568
101.04695035829738,103.76310462691295,96.99802809690065
106.90936672280104,127.16967695579065,98.95723750311275
98.9778368405983,99.42116497632763,103.28859929183014
104.84719206344536,106.8406061997113,112.9114361890298
,,
,,
,,
,,
,,
