lmin_b,lmin_o,lmin_p
101.43231675932725,101.43231675932725,112.34236480790895
112.68705568192281,116.2210823630905,99.85481234428114
99.80088322995955,99.69778445136042,99.73610567799327
100.53943805686458,102.07804793329063,94.25402795348586
100.0,110.70476222927394,98.20054043338396
98.3920596381921,98.6866269644899,99.39498189998785
100.0,100.92505853187386,99.00055132237644
,,
,,
,,
,,
,,
