c1
12331.087062596323
13176.740217724955
14080.7196072435
14898.658439698753
15763.96525161005
16795.67006067405
17650.526390314208
18344.94026739341
19530.229870676096
20792.593099623075
21917.924649561992
23103.947871255044
24523.729837706014
25675.287287361054
27150.153146521432
29449.342485052275
31633.54724814064
33979.43693007347
36753.442385459515
39211.03695528752
40753.69282822279
