lret_b,lret_o,lret_p
93.59876204548313,93.59876204548313,93.59876204548313
94.48550850458112,103.86017746176972,99.68485282875601
99.4789051302482,99.27789598161894,92.1726065049075
92.49699980750772,94.13409706386926,94.66785748244132
100.90988962868295,114.79991957242692,99.15515429496368
99.26606383732836,99.6345136062371,104.23477114610755
104.49215704178565,105.5491879086361,128.9754048368968
,,
,,
,,
,,
,,
