Nman,lman,lmanS,lamml
776.9696329860055,89.63959194571754,89.63959194571754,96.88896904805681
734.8764056619597,90.5635999027345,81.18084140416344,97.16643083711571
725.3165358380104,98.6991186884905,80.12477500981052,99.60937040281559
636.9349340336555,87.8147543262279,70.36137432930795,96.34100546527533
642.6844852442343,100.90269051097063,70.99651977876714,100.27106057067842
635.2623454616834,98.84513475072758,70.17660564364934,99.6532162133976
681.31214238,107.24942934049264,75.26400908334188,102.17686397524425
