c1
101.30279773184733
103.67877729839756
100.44076162522373
100.42812805492969
100.19931744406216
99.68099160038591
100.07785867701648
96.60680756214364
104.15992133154673
100.32410324205223
100.85344941619732
103.42552508623251
100.16977931888296
100.54924500700344
95.23629567440047
99.37638462785371
99.80593654724382
98.49773875246757
99.5253156318571
99.98325664627731
98.28099316899628
