o_inflation
105.87794791969903
105.87794791969903
105.87794791969903
104.89828993308252
104.89828993308252
104.89828993308252
104.89828993308252
105.87794791969903
105.50567788478475
105.50567788478475
104.52601989816824
104.52601989816824
104.52601989816824
104.52601989816824
107.38662121908844
107.38662121908844
106.40696323247194
106.40696323247194
106.40696323247194
106.40696323247194
105.87794791969903
