lamm_b,lamm_o,lamm_p
96.74548217749735,96.74548217749735,96.74548217749735
97.19632187064441,101.96259167939348,99.83977285443653
99.73506491199483,99.63286782740772,96.02039608361312
96.18532414788979,97.01765724280925,97.2890317499799
100.46260614495193,107.52457608392474,99.57046349099312
99.62685212782807,99.81417938360747,102.15304262506004
102.28390277909541,102.82131848204904,114.73167723586474
,,
,,
,,
,,
,,
