lwhl_b,lwhl_o,lwhl_p
102.30635662269609,102.30635662269609,102.30635662269609
101.9868631773462,98.60918373649075,100.11354706240996
100.18774971535889,100.26017301604817,102.82019836696061
102.70331993701842,102.11347620272282,101.92116310874731
99.67216810467815,94.66761073970848,100.3043966652719
100.26443612023819,100.13168421026522,98.47421818282264
98.38148242306748,98.00063575598887,89.56020424241194
,,
,,
,,
,,
,,
