c1
13721.433100463291
15355.641384719878
17188.79688088567
19042.280332121314
21099.333492305945
23380.697568644748
25909.28732368262
21000.290451931352
23410.752602356104
26104.445921370785
28806.61939430896
31794.091299462874
35094.53439914994
38738.41328020063
33259.040800501054
37811.47262538691
42550.23482569893
47891.3013060807
53907.63263166263
60681.0598386793
49183.90327079696
