c1
269940.16940907855
299516.8125613881
321954.88943420426
342247.5183920655
362990.271821153
382998.6567082926
405718.8354791032
419465.96020582534
465643.2165440154
497868.30676110944
529257.7416324776
576974.9199003936
609194.0238597079
645648.921659693
669134.5280312053
723620.9786760822
777477.0909858746
824392.3233787847
883258.0011323765
950681.2670926934
999926.9998759844
