lamm
101.2834578734453
108.59682146949638
100.99546855698654
100.95856876996797
100.41432152984103
99.18846307419622
100.11164004018917
92.31486869049773
109.7532061919232
100.72543220172867
101.95196686038821
107.98430605706027
100.33180121784218
101.21433058896477
89.07006420491201
98.4959151287589
99.4538254599407
96.34239938925641
98.72461399609686
99.77461043351015
96.7494752939921
