lamm_b,lamm_o,lamm_p
101.5115126541759,101.5115126541759,101.5115126541759
106.2911546104477,111.49989666465254,105.66618802911027
105.16031068906948,104.70110608972576,105.93589300223277
105.7423997179487,105.96087080862476,106.84879936746236
108.43527971321394,112.72930872996851,106.05698377231423
105.60427105171885,105.17524134129533,106.25483751181747
105.9553469953708,105.8313831395989,70.27043200468816
,,
,,
,,
,,
,,
