,lmin_b,lmin_o,lmin_p
0,88.64349436107219,88.64349436107219,81.6658400957609
1,103.04310708663162,116.47514529954755,95.57341144918774
2,95.46914256461748,95.26980701988352,99.52877106833029
3,101.12779506715843,104.19268116256066,95.90985765887723
4,107.89599018924201,130.22394109698666,98.29124279584533
5,98.67885969654135,99.27320819973326,104.17391911269735
6,105.41866561427096,107.32005612011837,116.3284831626483
7,,,
8,,,
9,,,
10,,,
11,,,
