o_inflation
105.49197974932397
105.49197974932397
105.49197974932397
104.5766497911033
104.5766497911033
104.5766497911033
104.5766497911033
105.49197974932397
105.14415436520012
105.14415436520012
104.22882440697946
104.22882440697946
104.22882440697946
104.22882440697946
106.90158788498378
106.90158788498378
105.98625792676313
105.98625792676313
105.98625792676313
105.98625792676313
105.49197974932397
