c1
inf
inf
inf
inf
inf
inf
inf
14.865922387514582
20.173056679857286
16.642771760882262
19.438757416710484
62.78718645597486
73.77494408577047
30.321502019251668
35.90065839079398
39.203518962747026
65.90111537637775
53.05039787798409
100
