c1
6934.722223882283
8087.006878697414
9435.709239620002
10824.664014088856
12447.84162666004
14354.011293643793
16604.284804157673
14982.859874572867
17349.10626816398
20099.60353054319
22892.46597131659
26135.897430985628
29921.396374784188
34363.22838935116
32904.95836233481
39490.89595193394
46624.51192519134
55178.68720199532
65482.91879901941
77956.50417008942
70343.97398432592
