,Dret_b,Dret_o,Dret_p
0,106.55786560854133,106.55786560854133,108.24105111473361
1,106.55786560854133,106.14253412000038,108.24105111473361
2,106.55786560854133,106.14253412000038,107.14807351331005
3,105.46488800711778,105.04955651857682,107.14807351331005
4,105.46488800711778,105.04955651857682,107.14807351331005
5,105.46488800711778,105.04955651857682,107.14807351331005
6,105.46488800711778,105.04955651857682,106.55786560854133
7,,,
8,,,
9,,,
10,,,
11,,,
