c1
5801.400824784402
6275.294111537577
6764.220371881406
7184.084279275179
7917.746967134857
8352.462802515944
9211.668751848843
9626.3767200595
10374.19911240907
11141.117509066033
11788.460348336124
12943.804614777333
13603.464948485882
14946.791138124356
15504.476351259795
16963.014533145306
18288.66579529946
20461.503526875513
21911.685887418644
24531.543525505123
25635.949995884508
