ltrd,lelc,lwtr,lind,Ntrd,Nelc,Nwtr,Nind,Nwhl,Dtrd,Delc,Dwtr,Dwhl,Dind
96.56331873185917,93.46040217223158,95.17045651385551,96.12137155073815,5100.445500706945,6.718975761359046,164.41514528601616,44331.84301192262,1829.679619874416,106.58373132696886,102.70164239453014,104.07123646306451,105.0,98.69611171246092
97.1764647679714,94.50630555665208,95.94302358271328,96.2395567762263,5282.036584627855,6.521406158600398,164.16702794000813,44489.2231141241,1977.9948215354152,106.56932080507241,102.70164239453014,104.07123646306451,106.0,104.27625397216694
99.74435026606996,99.55556926888693,99.67179736444454,100.09252164194017,5614.656585569528,6.667825078420856,170.28991948649437,44267.60449763414,2100.6110112536207,106.56963729137051,102.70164239453014,104.07123646306451,106.0,99.40988434170147
96.31548952663537,92.57177193177016,94.51441167582111,100.08462972343244,5702.905524671376,6.311490091448965,166.40901108894403,42256.66084063346,2265.267109896046,105.45734723077933,102.25136866210845,103.39269705255376,105.0,95.37658489544181
100.41825078819909,100.77979115619988,100.57585917158943,100.3377376747823,6039.491029264735,6.503909486579309,173.0455578460433,42146.91020493385,2370.7328838853496,105.46090927565643,102.25136866210845,103.39269705255376,105.0,99.40454951387616
99.65796341793626,99.38839172183408,99.54834030419347,100.31445865785699,6347.486323419211,6.609662458216613,178.10837580528164,41941.75067185653,2495.852055841943,105.4604027278146,102.25136866210845,103.39269705255376,105.0,99.20128056853912
102.08942011056318,104.29462793182603,103.1714913197504,100.37082201860434,6834.7413787629175,7.048721481919837,189.99138809607308,42692.0797436929,2578.2290642051057,105.47258134931234,102.25136866210845,103.39269705255376,105.0,101.41291747711689
