lwtr
102.35979733428915
106.51643063338709
100.88688650586788
100.85985354181489
100.4568935922561
99.54308880459148
100.24252387730395
93.44026193789222
107.49412426874088
100.66617976183227
101.62425506360651
106.30680958129733
100.36691271900091
101.06262175638223
90.9706143081701
98.87010503044422
99.65575429089239
97.25671393766498
99.14228818993324
99.97991947409561
96.8057635094703
