lwtr
101.04379390161765
100.23791985823213
100.77768278655073
100.7146017187869
104.14744960111663
101.64574301410316
100.53575857674932
93.40064077495018
101.15655325792639
100.72986204632863
101.16102679216385
108.02559781916088
101.55675894486758
100.8176358306776
89.89643298756195
100.6922779276913
100.47999860362307
102.07106961457812
101.70018372799272
100.35612635991109
95.67672793182774
