Nman,lman,lmanS,lamml
785.1636556197299,90.41684480251186,90.41684480251186,97.12236310766374
885.7524633146201,108.21868824444665,97.84792339729547,102.46791375193726
1025.6214358456245,115.79097753875767,113.2990670031032,104.74172635161881
1215.8037433786121,118.54312915916995,134.30825933362314,105.5681444647552
1476.9819461830725,121.48193770802753,163.16027594040813,106.45061205767516
1799.3341412457835,121.82505994035728,198.77010396325454,106.55364505400937
11.946000000000002,124.53740510362333,247.54312959761154,107.36811005491116
