lagr_b,lagr_o,lagr_p
105.35635923388111,105.35635923388111,112.0302085176074
106.40744063668333,106.40744063668333,106.52212753006904
106.52212753006904,106.52212753006904,106.57679662021356
106.57679662021356,106.57679662021356,106.62800065483742
106.62800065483742,106.62800065483742,106.69748714154248
106.69748714154248,106.69748714154248,106.77678528682671
106.77678528682671,106.77678528682671,66.63295778200677
,,
,,
,,
,,
,,
