c1
9644.35297712077
10914.166850626252
12351.304084476018
13838.651699175247
15505.682248599103
17376.003966020075
19474.006757207953
13863.753732958061
15630.618614902482
17622.853506096737
19670.660012850673
21957.24103773266
24513.116699211765
27369.425304751796
21213.254031267734
24369.251949702033
27720.42510868783
31533.611335560126
35876.44984164938
40821.747624842435
29061.438823333447
