Nman,lman,lmanS,lamml
1537.9274447849973,104.01990641773855,104.01990641773855,103.94260050311304
1694.2434672557808,106.27241301946762,110.54446457072282,106.15178965787914
1792.8177915921576,105.81819120105807,118.29785933879806,106.49059380933362
1895.3075061338775,105.71668325818551,125.06057325841097,106.37735469380112
2003.8104288026318,105.7248189181756,132.22006461548733,106.38643058397761
2118.9732691636214,105.74719238435168,139.8190060996535,106.41138972953293
2241.1286204999997,105.76506943836499,147.8796688893303,106.4313328170146
