lind
103.18824883806036
97.96923022058046
95.96908817572532
95.02320147434399
94.42678373618531
93.92684922405687
94.25781599248428
95.44428704606683
83.82620850813262
88.98836757299688
88.89280964123851
90.3000360011323
86.81674521997694
86.67673114735906
108.33551882129238
99.15081620342428
100.79003465457006
100.09189513074719
102.01434896037861
102.96964586859842
92.17199012052752
