ltrd,lelc,lwtr,lind,Ntrd,Nelc,Nwtr,Nind,Nwhl,Dtrd,Delc,Dwtr,Dwhl,Dind
105.14298254227938,99.14210609183382,101.33217876439579,99.26950028258223,8599.357464179246,33.59056434419366,8180.631774489191,15937.008062541452,439.27227678867735,107.06120932845009,105.87884170866069,105.62716035064513,107.86548451514874,102.11999596672608
111.85356707743485,96.0362173486067,106.15515161560485,101.32619333435987,10323.899421140935,34.15556924184061,9172.833787736445,17694.927799618396,518.7429853668463,107.33167919186951,105.87884170866069,105.62716035064513,113.62151321460051,109.57721931864178
108.23527607188171,97.66531866851628,103.62540503182058,101.22158156797303,11970.01387882521,35.31921811651223,10040.269486914789,18603.050970818666,582.0001230086666,107.12283552950787,105.87884170866069,105.62716035064513,109.21112047078731,103.8633347156314
110.33190833411244,96.56951307530053,105.32702445969207,101.9974345136544,13997.8158637644,35.77853998690003,11071.016095293346,19898.726665460017,655.7950491835346,105.98990242448278,104.89903475721724,104.68930029220427,108.95006269766529,104.87014346802304
121.57940625842483,90.67844133232437,114.47496291784087,106.8836490547465,18077.27688557394,34.03283693097783,13267.841991576537,23939.269479158436,807.1995390078372,106.22156987850089,104.89903475721724,104.68930029220427,114.88370419779577,112.55747309528557
109.2934972736846,96.81629214192053,104.94381410125591,101.24181697757219,20937.814198199776,34.5635299967778,14576.707264614552,25387.01841263276,905.6558182023708,105.97514229145715,104.89903475721724,104.68930029220427,108.85487759607726,104.74682640353649
110.32879049719601,96.16445889647868,105.95601199570301,90.64096317084146,24684.29625392831,34.86616451940208,16169.15533075054,30618.270814138858,1224.1246807676273,106.85640311235859,104.89903475721724,104.68930029220427,130.70832357650744,133.05905974952617
