lamm
104.2404652505488
103.20688227564281
102.83281236870613
102.59680320320209
114.53954803849527
106.2901477685307
102.10884431148338
77.17969150358624
102.61161125998639
102.63109160189343
104.13211628990796
128.10410545795793
106.38046883441308
103.0836958869821
65.05857836289871
99.1662434982167
101.62735291927645
107.27788142877016
106.22455547212174
101.49257836256356
85.03229216502413
