,lcon_b,lcon_o,lcon_p
0,83.40201198675503,83.40201198675503,72.07586098663073
1,104.07393379253354,125.63233746629317,92.30085194560084
2,93.6095431458003,96.4091686010035,97.7488088272809
3,101.55817480025675,108.5551137790519,92.7317009294923
4,110.77850731496343,144.47047242934084,96.14054089927754
5,98.17469716937178,101.53948020345918,104.1154535746841
6,107.35569338711703,112.6148728393805,132.5770931270563
7,,,
8,,,
9,,,
10,,,
11,,,
