ltrd,lelc,lwtr,lind,Ntrd,Nelc,Nwtr,Nind,Nwhl,Dtrd,Delc,Dwtr,Dwhl,Dind,lret,lwhl,lagr,lmin,lcon,lman,Nman,Ncon,Nmin,Nret,Nagr,prognoz
105.14298254227938,99.14210609183382,101.33217876439579,99.26950028258223,8599.357464179246,33.59056434419366,8180.631774489191,15937.008062541452,439.27227678867735,107.06120932845009,105.87884170866069,105.62716035064513,107.86548451514874,102.11999596672608,105.33295185319315,101.70849491796929,105.91701566077292,96.35116467820528,98.73646747009792,101.41342910471005,1524.755453850269,24946.158794680097,6198.030269857799,8160.085187390568,14102.74755661463,базовый
111.85356707743485,96.03621734860671,106.15515161560482,101.32619333435983,10323.899421140937,34.15556924184062,9172.833787736441,17694.927799618396,518.7429853668464,107.33167919186953,105.87884170866069,105.62716035064513,113.62151321460054,109.57721931864181,112.27988884668049,103.93405533470528,106.00230696151688,105.98532620006316,102.11575497251873,104.30241896040162,1656.5260899666912,26398.752059228143,6831.41235267342,9805.15643577409,15874.537104436316,базовый
108.23527607188167,97.6653186685163,103.62540503182053,101.22158156797303,11970.01387882521,35.319218116512246,10040.269486914782,18603.050970818655,582.0001230086665,107.1228355295079,105.87884170866069,105.62716035064513,109.21112047078726,103.86333471563134,108.52644966514382,102.7315821185403,106.01539611587799,99.81417677618471,99.97870892776872,103.15226992978737,1708.7442637797938,26393.131481859054,6818.7180020075675,11388.013755816542,17871.130736618106,базовый
110.33190833411244,96.56951307530055,105.32702445969207,101.9974345136544,13997.8158637644,35.77853998690006,11071.016095293337,19898.72666546001,655.7950491835346,105.98990242448278,104.89903475721724,104.68930029220427,108.95006269766532,104.87014346802307,110.68499223370914,103.42310514558693,106.07612844414732,102.91488706558542,101.05235789366922,103.84562141369172,1774.4560990929385,26670.88168439489,7017.475931086831,13342.020814580865,19934.807244823314,базовый
121.5794062584248,90.67844133232437,114.47496291784087,106.8836490547465,18077.276885573938,34.03283693097785,13267.841991576528,23939.26947915843,807.1995390078372,106.22156987850089,104.89903475721724,104.68930029220427,114.88370419779577,112.55747309528557,122.28910792609386,107.14066593250756,106.11895671410015,124.29840522573672,108.45704716201,107.90821943630316,1914.7839812100726,28926.45072696805,8722.61066944085,17270.0773465661,22245.76579536859,базовый
109.29349727368461,96.81629214192053,104.94381410125591,101.24181697757217,20937.814198199776,34.563529996777824,14576.707264614543,25387.01841263275,905.6558182023708,105.97514229145715,104.89903475721724,104.68930029220427,108.85487759607727,104.74682640353652,109.58435877312792,103.07049992324205,106.16038995482344,100.78376761861428,100.31423309019962,103.65513656540013,1984.7719506557064,29017.34720697248,8790.975667365723,20032.158379997407,24834.31663564137,базовый
110.32879049719601,96.16445889647866,105.95601199570301,101.7747449721129,24485.359126178693,34.8661645194021,16169.155330750527,27268.744893241004,1025.1875530180096,105.99521972279994,104.89903475721724,104.68930029220427,109.46641997484802,105.53911017169938,110.64162531620936,103.40921187218115,106.14133932055174,102.41689183024276,100.87968159972596,103.85472029777418,2061.2793579021604,29272.607471080817,9003.444040068915,23460.171573160682,27719.10002850165,базовый
105.14298254227938,99.14210609183382,101.33217876439579,99.26950028258223,8595.407745428478,33.59056434419366,8180.631774489191,15740.913713359925,435.3225580379108,107.01203569335865,105.87884170866069,105.62716035064513,106.8956115018446,100.8634769219386,105.33295185319315,101.70849491796929,105.91701566077292,96.35116467820528,98.73646747009792,101.41342910471005,1484.7406016642724,24375.967362409203,6041.950772862268,8160.085187390568,14102.74755661463,оптимистичный
121.60475174890436,91.204242546082,113.65847360069587,96.46975319856624,11273.190282809086,32.32299682206428,9788.056737851182,20888.90442709429,630.8438376890257,107.85239875931052,105.50651506711218,105.2707735284376,135.2212479316861,137.56075702108168,122.37491237791063,107.168154736814,106.00230696151688,122.42509592112042,108.28304950996132,107.77469733727156,1981.0942078320609,31877.492626607367,9087.430484588982,10642.34644512006,15815.93481230348,оптимистичный
107.28415365336787,97.87307510376232,103.30279088505164,99.26406975223675,12912.048775956271,33.37752513276523,10644.281393466707,21769.352999763076,711.2715072863616,106.76102650164589,105.50651506711218,105.2707735284376,110.07886820392537,104.987545347129,107.57213796311129,102.42585337056651,106.01539611587799,99.60922949696928,100.39252049083635,102.96201898565774,2039.7745943918123,32002.61831713165,9051.919486771789,12200.77726866991,17739.428484670785,оптимистичный
111.7319639780278,95.80733749099356,106.5105672247003,100.80445421206228,15246.89184363049,33.425674219627815,11828.519215937922,23558.026727139826,819.3521921580185,105.6838750526907,104.52670811566873,104.33291346999674,110.86641328224701,107.35287159117524,112.1882715292083,103.90470428755388,106.07612844414732,105.69622850549773,102.46838078742269,104.35193858981022,2128.5443321102944,32792.56479914393,9567.537504871983,14427.539651472473,19714.1311954608,оптимистичный
138.05228152397103,83.24422907401954,126.01916390382823,110.33604906990676,22349.113754571463,29.08449885213045,15552.073809907914,32009.747086380507,1135.852794256342,106.17820963686881,104.52670811566873,104.33291346999674,123.05792568541563,123.14758626949815,139.49474179503804,112.65276107882505,106.11895671410015,146.3783432031989,116.54594538631979,113.8705854550452,2423.7858926441736,38218.404661583816,14004.802884976289,21213.26096031512,21917.497819206408,оптимистичный
