,Dret_b,Dret_o,Dret_p
0,106.43928110099587,106.43928110099587,108.09202991691815
1,106.43928110099587,106.03145996459946,108.09202991691815
2,106.43928110099587,106.03145996459946,107.0188164000855
3,105.36606758416323,104.95824644776683,107.0188164000855
4,105.36606758416323,104.95824644776683,107.0188164000855
5,105.36606758416323,104.95824644776683,107.0188164000855
6,105.36606758416323,104.95824644776683,106.43928110099587
7,,,
8,,,
9,,,
10,,,
11,,,
