lagr_b,lagr_o,lagr_p
92.8468577196858,92.8468577196858,92.84628442415509
99.9994201529932,99.9994201529932,92.29715666375058
92.29715666375058,92.29715666375058,100.00013660092262
100.00013660092264,100.00013660092264,100.00037591850403
100.00037591850408,100.00037591850408,91.65643459154828
91.65643459154828,91.65643459154828,109.10405399307285
109.10405399307285,109.10405399307285,108.34291180716475
,,
,,
,,
,,
,,
