,lmin_b,lmin_o,lmin_p
0,96.25011132200515,96.25011132200515,89.09206297857732
1,96.69270154127065,101.91280202385641,99.53918885689659
2,99.49905981788423,99.4229219452259,95.0243917898618
3,95.57636295583987,96.63187432834869,95.4523256560059
4,99.70485406155201,107.62794405768972,99.36539791286883
5,99.50899563498923,99.73095280911114,101.22012868895345
6,101.68270285728254,102.38884596423607,120.14884968276583
7,,,
8,,,
9,,,
10,,,
11,,,
