c1
492363.89944373444
514598.0684163661
526920.992403879
538579.2185995542
603859.2212794574
633310.0726138019
644005.0836968235
497355.7666366571
626294.9446337449
641410.7787397917
664847.3283702119
820786.6874378748
859736.5938830805
882410.4971630194
449021.69781089027
459732.69924063014
466450.31767411594
494744.4104847871
519360.0033935255
525001.1986377253
517220.58674673596
