o_inflation
106.28022362900067
106.28022362900067
106.28022362900067
105.23351969083389
105.23351969083389
105.23351969083389
105.23351969083389
106.28022362900067
105.88247613249729
105.88247613249729
104.83577219433052
104.83577219433052
104.83577219433052
104.83577219433052
107.8921476937775
107.8921476937775
106.84544375561073
106.84544375561073
106.84544375561073
106.84544375561073
106.28022362900067
