ltrd
104.79621503603654
103.62868187232573
103.2103493599989
102.94543285399332
116.44375398255626
107.14032954966859
102.4095300254236
74.03478186429204
102.9549240768095
103.00012565096445
104.70572176233125
131.92869105100004
107.31173961978604
103.5568179325161
59.86527655266183
99.06982775997142
101.84763672644425
108.1893684096836
107.01357032484978
101.70991721791819
83.05406839808195
