lagr_b,lagr_o,lagr_p
103.35195345161327,103.35195345161327,107.15450609954141
103.61922372132828,103.61922372132828,103.67363565534728
103.67363565534728,103.67363565534728,103.86384420931888
103.86384420931891,103.86384420931891,104.11280470015367
104.11280470015365,104.11280470015365,104.40078076656437
104.40078076656437,104.40078076656437,104.73007330971453
104.73007330971453,104.73007330971453,80.17816923231706
,,
,,
,,
,,
,,
