lamm
103.05519551321
108.62711349690927
101.03363162742787
101.00400459758683
100.46742003452806
99.2518922873812
100.18258665552628
92.04261255744065
109.75544605026789
100.76005564542295
102.00142720805967
108.03321084924345
100.39815007395778
101.28803638510368
88.82862034063155
98.53755741173383
99.54490111884209
96.47704189918859
98.88681602961908
99.96073510268006
95.96875107403447
