c1
""
2.9001716716906656
3.05234778126364
3.1531545917541903
3.6151523493923663
56.246956462202476
57.20292755576758
61.878501470855106
64.40048693350182
63.086920870468724
63.239155926968
71.14614155658376
77.7309726015816
79.49548319127831
86.08794131918864
90.84463567055884
92.54918171098713
97.25356573521019
100
