0
29425.367853643438
32714.664612148958
34853.08228971822
37381.20025158607
42352.96725417272
45266.1227436638
48716.18549972876
29034.127837543958
39381.14210855209
41889.95564072007
45319.807961691346
55062.31777482209
58669.32754154406
63158.44900167307
25519.130771694377
27651.012723200227
30018.800061219266
33391.04973204208
36387.440438032485
39871.685464001275
34728.550711073985
