o_inflation
106.57889626037561
106.57889626037561
106.57889626037561
105.48241355031301
105.48241355031301
105.48241355031301
105.48241355031301
106.57889626037561
106.16223283055183
106.16223283055183
105.06575012048923
105.06575012048923
105.06575012048923
105.06575012048923
108.26747963387203
108.26747963387203
107.17099692380943
107.17099692380943
107.17099692380943
107.17099692380943
106.57889626037561
