lelc
105.5774617579105
115.40180681098255
102.09618660815
102.03229327247337
101.07988364136801
98.92007475297879
100.5732134837971
84.49583459914484
117.71261917732538
101.5745386654709
103.83898242900875
114.90636028059822
100.86721076805307
102.51154288685171
78.6587379086196
97.32945457155068
99.18636348555293
93.5161495093851
97.97276878380887
99.95253898981785
92.45031273966647
