,ltrd,lelc,lwtr,lind,Ntrd,Nelc,Nwtr,Nind,Nwhl,Dtrd,Delc,Dwtr,Dwhl,Dind
0,105.55626479091869,99.0357318856681,101.50198050849745,99.62046562256255,21593.384703137115,,8194.34001169577,15992.316343719465,435.54366866875563,259.74546478472587,105.87884170866069,105.62716035064513,106.80573371219003,102.11337652249556
1,113.41343334046148,94.50418811171677,108.56048459124806,102.57552312179733,24894.24885801714,33.57463594917159,9396.397013001599,18107.758084796602,527.1261713215262,101.65150351921159,105.87884170866069,105.62716035064513,115.97425121472901,110.38487529277216
2,110.34048261059424,96.11288231522556,106.0547216173503,101.59814163928584,28216.603776004413,34.16662612203637,10526.087381661719,19516.27932854207,607.3123727156551,102.72374258662573,105.87884170866069,105.62716035064513,111.4654832805007,106.08319159772793
3,113.0987721383262,94.59019983317289,108.42650947871523,101.4897585062809,32118.174746474935,33.901563691552035,11948.262216800495,21559.553802115945,718.7507362298143,100.64407828861606,104.89903475721724,104.68930029220427,113.51516793696639,108.84801762711548
4,127.22595678378579,86.90904367959571,120.3909690039498,106.18708332320193,39356.5182215685,30.906953117251362,15059.16709581573,27353.638485405238,975.3636514426481,96.31414822017733,104.89903475721724,104.68930029220427,124.66140729565501,119.48231879536523
5,113.62720407297648,94.15777244396935,109.10007474575112,97.08773775953638,44996.03673820287,30.526981318011327,17199.994082644993,30413.522566494154,1216.9272044832906,100.61790529205312,104.89903475721724,104.68930029220427,119.46183184140604,114.52155583772962
6,114.8666249885787,93.28482291614311,110.45981396787144,95.91476940415636,51836.30708440346,29.87214057431653,19890.005448884003,34334.126908327235,1566.7980277805443,100.2919165191638,104.89903475721724,104.68930029220427,122.79252991971404,117.69927751814804
