ltrd,lelc,lwtr,lind,Ntrd,Nelc,Nwtr,Nind,Nwhl,Dtrd,Delc,Dwtr,Dwhl,Dind
103.64389322544686,103.1742422547672,105.67967175432213,104.61303019609488,22235.342414125145,0,872.3087815772323,2480.918029524028,1094.3382030652235,22.77702725274626,100.0,103.17840308081249,105.4673228271759,100.36052203506335
103.875334730991,103.26137703110025,105.83558201202689,99.75612488328939,24825.522588342472,0.0,952.5565087719255,2722.0388774345784,1453.1399555053604,107.48358447401293,100.0,103.17840308081249,115.5574827120536,109.98724864648666
103.9374503282961,102.78831328448238,104.98912903710851,96.07155417890355,27772.346427545595,0.0,1031.8673805362725,2900.118714057705,1942.6184805828575,107.63217477723471,100.0,103.17840308081249,116.51285986302082,110.89874606061049
104.05800075846828,102.83176117065685,105.06687034104314,93.09056656109573,30886.076087147856,0.0,1112.866330504125,3083.8147358698234,2654.9397621915637,106.87464505968967,100.0,102.64866923401041,119.152560985025,114.22648955362415
104.2561334199545,103.36506892355627,106.02111791806873,90.73864577544225,34598.93453236205,0.0,1211.1242662814977,3292.3500722506433,3739.703470791115,107.44800935899981,100.0,102.64866923401041,122.75039334172502,117.65907624073823
104.52904783251967,103.85338412654326,106.89486032429056,88.63265656137028,39152.711204378065,0.0,1328.9200485139565,3527.921861371132,5416.274220349316,108.25852899041647,100.0,102.64866923401041,126.14525948603861,120.89801879730406
104.89271927021771,104.44974555398639,107.96192984292267,86.90337001634126,44925.353400974636,0.0,1472.728922433289,3797.0145575723336,8039.876345328523,109.3916862153355,100.0,102.64866923401041,129.23656278499493,123.8473409162374
