o_inflation
106.91308582004153
106.91308582004153
106.91308582004153
105.7609048500346
105.7609048500346
105.7609048500346
105.7609048500346
106.91308582004153
106.4752570514389
106.4752570514389
105.32307608143198
105.32307608143198
105.32307608143198
105.32307608143198
108.68744451385218
108.68744451385218
107.53526354384528
107.53526354384528
107.53526354384528
107.53526354384528
106.91308582004153
