ltrd
103.65167233494977
110.31467626095792
101.24736472065824
101.21416542862535
100.56660179463401
99.0912562146858
100.22209593848726
90.30331329018165
111.82739884130467
100.93541027382155
102.46949583504532
109.93931441015826
100.49448846480439
101.60258080364703
86.07578209481183
98.19114902497171
99.4373354744694
95.64583497197741
98.62617864541868
99.95158459310085
95.03245749842307
