lamm_b,lamm_o,lamm_p
101.66708088610378,101.66708088610378,101.66708088610378
99.92584740307498,108.8564692671202,97.35871690092422
97.36223298599002,97.26516775808989,97.02640079524893
97.7459660155382,99.25914848695861,91.663702192399
97.0667480150855,107.7970236660547,94.91104814968577
95.05209063607462,95.241963791268,101.18513452354814
101.65130504671546,102.61624322527369,128.70086393166028
,,
,,
,,
,,
,,
