c1
296003.04763744737
346186.18399974436
345496.86925183784
347360.6108498579
347360.6108498579
341775.25938698056
341775.25938698056
296719.5817504168
419553.38854182756
418285.4329668098
426977.60476183234
472684.5421238355
466476.43080455676
470791.61082689493
292599.1702883751
292174.3524123806
291403.3208860044
274659.3675252807
269716.98326073994
268085.14669320575
300719.83938975877
