c1
742196.1909357834
804874.4127295963
860111.6984955792
908564.4256296608
961971.5696301628
999897.2216342869
1043842.5181777239
744196.1260704139
711201.6532136931
749777.2026956036
790241.7738591994
888604.136412308
919134.2795878277
959153.0179038706
758980.3673060518
829490.4403993457
890355.6660950482
933030.3042938204
989487.3325586125
1051475.9609060504
954551.6669106468
